step,ee_x,ee_y,ee_z,grip,a0,a1,a2,a3,a4,a5,a6,a7
262,0.40492618,-0.13488944,0.3801371,0.0010926933,-0.014452677220106125,-0.01579326018691063,-0.01624666154384613,0.0002561074506957084,0.00034433009568601847,-0.008678583428263664,-0.9999622702598572,-0.0021853866055607796
263,0.40352005,-0.13633876,0.37855172,0.0010926933,-0.014516166411340237,-0.01501974556595087,-0.016398794949054718,0.00019196981156710535,0.00022464702487923205,-0.006687311455607414,-0.9999775886535645,-0.0021853866055607796
264,0.400575,-0.13932578,0.37525097,0.0010926933,-0.013799166306853294,-0.012989132665097713,-0.015717681497335434,0.00022286124294623733,-1.3372527064348105e-05,-0.006444853264838457,-0.9999791979789734,-0.0021853866055607796
265,0.39887357,-0.14089295,0.37331456,0.0010926933,-0.0140577657148242,-0.012110674753785133,-0.016233110800385475,0.0003350343613419682,-0.0001820453180698678,-0.005467832088470459,-0.9999849796295166,-0.0021853866055607796
266,0.39781308,-0.14181373,0.37211502,0.0010926933,-0.014425015076994896,-0.011627464555203915,-0.01698102056980133,0.0004171710170339793,-0.00022880385222379118,-0.00479548517614603,-0.9999883770942688,-0.0021853866055607796
267,0.3971783,-0.14234938,0.37137294,0.0010926933,-0.014867844060063362,-0.01130392774939537,-0.017714954912662506,0.0004801227478310466,-0.00024628787650726736,-0.0033982382155954838,-0.9999940991401672,-0.0021853866055607796
268,0.39653954,-0.14283428,0.37064356,0.0010926933,-0.01499230321496725,-0.010972883552312851,-0.018228016793727875,0.0005442874971777201,-0.0002828886790666729,-0.0033413867931813,-0.9999942183494568,-0.0021853866055607796
269,0.39500514,-0.1439944,0.36878172,0.0010926933,-0.01421295665204525,-0.009958072565495968,-0.01801035925745964,0.0005400190129876137,-0.00021326310525182635,-0.0030966103076934814,-0.9999950528144836,-0.0021853866055607796
270,0.39379308,-0.14488778,0.36722523,0.0010926933,-0.013489057309925556,-0.00925147533416748,-0.01803252287209034,0.00025284444564022124,0.00014497364463750273,-0.004287953022867441,-0.9999907612800598,-0.0021853866055607796
271,0.39256212,-0.14568253,0.3656444,0.0010926933,-0.012598003260791302,-0.00859033688902855,-0.017749080434441566,0.0001318317517871037,0.00018440706480760127,-0.003997050691395998,-0.9999920129776001,-0.0021853866055607796
272,0.3908888,-0.14668065,0.3634775,0.0010926933,-0.011130754835903645,-0.0077636647038161755,-0.01785660907626152,3.730186654138379e-05,0.00020625611068680882,-0.004644638858735561,-0.9999892115592957,-0.0021853866055607796
273,0.38989457,-0.14724338,0.36204022,0.0010926933,-0.010117619298398495,-0.007322564255446196,-0.0181304682046175,4.729326246888377e-05,0.0001250194909516722,-0.005345062352716923,-0.9999856948852539,-0.0021853866055607796
274,0.38843256,-0.1480022,0.36005497,0.0010926933,-0.00826781615614891,-0.00664718821644783,-0.017809482291340828,4.882091889157891e-05,0.00024776594364084303,-0.005627503618597984,-0.9999841451644897,-0.0021853866055607796
275,0.3871849,-0.14867005,0.35814953,0.0010926933,-0.006274016108363867,-0.005940521135926247,-0.0174813624471426,0.00010910558921750635,0.0003211947623640299,-0.005939065013080835,-0.9999822974205017,-0.0021853866055607796
276,0.38564846,-0.14959998,0.35567692,0.0010926933,-0.003385278396308422,-0.004807347897440195,-0.016801947727799416,-5.836254786117934e-05,0.0006306400173343718,-0.004518318921327591,-0.9999895691871643,-0.0021853866055607796
277,0.38544104,-0.14972956,0.35534343,0.0010926933,-0.0023661330342292786,-0.004534998908638954,-0.01749526895582676,0.00014123899745754898,-0.0007598301162943244,0.00432205805554986,0.9999903440475464,-0.0021853866055607796
278,0.38526008,-0.14982106,0.35503724,0.0010926933,-0.0017792860744521022,-0.004372121766209602,-0.0177024994045496,0.00020665365445893258,-0.0008782562799751759,0.004217338282614946,0.999990701675415,-0.0021853866055607796
279,0.38457558,-0.15027773,0.35301223,0.0010926933,-0.00018846517195925117,-0.0037015280686318874,-0.016630876809358597,0.0004949722206220031,-0.00136888911947608,0.002926621353253722,0.9999946355819702,-0.0021853866055607796
280,0.3839071,-0.15062729,0.35060003,0.0010926933,0.0018675978062674403,-0.0031106139067560434,-0.015735821798443794,0.0005098913097754121,-0.0013156230561435223,0.002194591797888279,0.9999966025352478,-0.0021853866055607796
281,0.38368064,-0.15095101,0.34838134,0.0010926933,0.003703722031787038,-0.002692011883482337,-0.015455294400453568,0.0007565171108581126,-0.0014330566627904773,0.002520768903195858,0.9999955296516418,-0.0021853866055607796
282,0.38370848,-0.15124577,0.3460939,0.001092365,0.0052976710721850395,-0.0025397497229278088,-0.01518302969634533,0.0008967772591859102,-0.0013358121505007148,0.003275222610682249,0.9999933242797852,-0.0021847300231456757
283,0.3837895,-0.15135139,0.3453466,0.001092365,0.006449693348258734,-0.002601492451503873,-0.015940044075250626,0.0009663974633440375,-0.0013079519849270582,0.004178503528237343,0.999989926815033,-0.0021847300231456757
284,0.38391662,-0.15142791,0.3448087,0.001092365,0.007078744005411863,-0.00264221359975636,-0.01630815863609314,0.0010228572646155953,-0.001250569592230022,0.004239471163600683,0.9999896883964539,-0.0021847300231456757
285,0.384066,-0.15149093,0.34431726,0.001092365,0.007465203292667866,-0.002673768438398838,-0.01643572375178337,0.0011090266052633524,-0.0012359371175989509,0.004638747312128544,0.9999878406524658,-0.0021847300231456757
286,0.3845326,-0.15172322,0.3429961,0.001092365,0.007875443436205387,-0.0026212811935693026,-0.016035208478569984,0.0015681282384321094,-0.0015217302134260535,0.0054180808365345,0.9999829530715942,-0.0021847300231456757
287,0.38508984,-0.15198,0.3410889,0.001092365,0.00855050515383482,-0.0025795313995331526,-0.015336914919316769,0.0018948472570627928,-0.00145542505197227,0.006022911984473467,0.9999790191650391,-0.0021847300231456757
288,0.385535,-0.15220954,0.33965492,0.001092365,0.009194415993988514,-0.002478460781276226,-0.01493916567414999,0.002046969486400485,-0.0012690359726548195,0.005862940102815628,0.9999799132347107,-0.0021847300231456757
289,0.38627687,-0.1525754,0.33754793,0.001092365,0.009719811379909515,-0.0021139176096767187,-0.01409896370023489,0.0023603022564202547,-0.0012731163296848536,0.005311493296176195,0.9999822974205017,-0.0021847300231456757
290,0.38741633,-0.15303029,0.33470076,0.001092365,0.010126559995114803,-0.0014493587659671903,-0.013007564470171928,0.0028204985428601503,-0.0014876045752316713,0.003845363622531295,0.9999875426292419,-0.0021847300231456757
291,0.38762644,-0.15310341,0.33420318,0.001092365,0.01068954262882471,-0.0012714038603007793,-0.013387871906161308,0.0028753764927387238,-0.0015162056079134345,0.003690543584525585,0.9999879002571106,-0.0021847300231456757
292,0.3884896,-0.15333134,0.332503,0.001092365,0.01065848395228386,-0.0007560547674074769,-0.01280166208744049,0.002997499890625477,-0.0015907969791442156,0.002337721176445484,0.9999915361404419,-0.0021847300231456757
293,0.3887934,-0.15342069,0.33194992,0.001092365,0.010866153985261917,-0.00041344048804603517,-0.013003862462937832,0.0031111950520426035,-0.0017454215558245778,0.00187525968067348,0.9999918937683105,-0.0021847300231456757
294,0.389342,-0.15349771,0.3309133,0.001092365,0.01065831072628498,-0.00010082140215672553,-0.0125460559502244,0.003232391318306327,-0.001958917360752821,0.0017280520405620337,0.9999913573265076,-0.0021847300231456757
295,0.39015558,-0.15357293,0.3292827,0.001092365,0.010056772269308567,0.0003041588352061808,-0.011586250737309456,0.003236219985410571,-0.0020268664229661226,0.0003879856667481363,0.9999926090240479,-0.0021847300231456757
296,0.39177153,-0.153555,0.32687688,0.001092365,0.008370733819901943,0.001043046941049397,-0.010180538520216942,0.002971075475215912,-0.001878878683783114,-0.0023440213408321142,0.9999910593032837,-0.0021847300231456757
297,0.39219722,-0.15354104,0.32628202,0.001092365,0.007807182148098946,0.0015308489091694355,-0.010172015987336636,0.002808794379234314,-0.0017032703617587686,-0.0031004799529910088,0.9999898076057434,-0.0021847300231456757
298,0.3933091,-0.15332623,0.32479632,0.001092365,0.006218881346285343,0.0019234989304095507,-0.009257554076611996,0.002494173590093851,-0.0012151290429756045,-0.005274605937302113,0.9999822378158569,-0.0021847300231456757
299,0.39368385,-0.1532734,0.32436022,0.001092365,0.005474840756505728,0.0022702617570757866,-0.009183743968605995,0.002407307270914316,-0.0011027727741748095,-0.005737354047596455,0.9999800324440002,-0.0021847300231456757
300,0.39380163,-0.15324166,0.32420355,0.001092365,0.0050959400832653046,0.00248164776712656,-0.009245800785720348,0.002387001644819975,-0.0010797482682392001,-0.005973482970148325,0.9999787211418152,-0.0021847300231456757
301,0.3944769,-0.15298773,0.32313034,0.001092365,0.004063929431140423,0.002461358904838562,-0.008425193838775158,0.00208623637445271,-0.0005370353464968503,-0.006555968429893255,0.9999762177467346,-0.0021847300231456757
302,0.3950277,-0.15273605,0.32233834,0.001092365,0.0030449400655925274,0.0023968913592398167,-0.008030247874557972,0.002035984070971608,-0.00025433514383621514,-0.007208508439362049,0.9999719262123108,-0.0021847300231456757
303,0.39581287,-0.15218194,0.32094872,0.001092365,0.0014727695379406214,0.0018496440025046468,-0.0073415786027908325,0.002005066489800811,0.00025551646831445396,-0.007506825495511293,0.9999697804450989,-0.0021847300231456757
304,0.3962185,-0.15184353,0.3198069,0.001092365,0.00035688653588294983,0.0013614671770483255,-0.006628512404859066,0.0019001220352947712,0.0007637483067810535,-0.007650149520486593,0.9999686479568481,-0.0018337005749344826
305,0.3963258,-0.15175003,0.31943244,0.001092365,-0.0002522270369809121,0.0011193330865353346,-0.006461629178375006,0.0019113379530608654,0.0008562499424442649,-0.007709382567554712,0.9999681115150452,0.00183705217204988
306,0.39643812,-0.15166728,0.319043,0.001092365,-0.0007258326513692737,0.0008856859058141708,-0.006164195481687784,0.0018752336036413908,0.001032450469210744,-0.007704473566263914,0.9999680519104004,0.005226272623986006
307,0.3965396,-0.15161726,0.31861797,0.001092365,-0.0011845806147903204,0.0006122048944234848,-0.005764384288340807,0.0018435890087857842,0.001201466890051961,-0.007686521392315626,0.9999680519104004,0.008527838625013828
308,0.39661992,-0.15160713,0.31828243,0.001092365,-0.001599395414814353,0.00032342897611670196,-0.005434622522443533,0.001850717468187213,0.0012941675959154963,-0.007797383703291416,0.9999670386314392,0.011574344709515572
309,0.39669782,-0.15158813,0.317745,0.001092365,-0.0020255520939826965,-2.9537486625486054e-05,-0.004892041906714439,0.0017412947490811348,0.0015754809137433767,-0.0073216077871620655,0.9999704360961914,0.01508896891027689
310,0.39674443,-0.15159295,0.3171728,0.001092365,-0.002573244972154498,-0.0004993832553736866,-0.004316677805036306,0.0016232456546276808,0.0017968942411243916,-0.007636754773557186,0.9999679327011108,0.018794257193803787
311,0.39674106,-0.15159023,0.31709462,0.001092365,-0.002867800882086158,-0.0007643889985047281,-0.004238521680235863,0.0015962390461936593,0.0018444503657519817,-0.007633386645466089,0.9999678730964661,0.02107037976384163
312,0.39667565,-0.15159567,0.31689182,0.001092365,-0.003057357855141163,-0.0009274619515053928,-0.00404107803478837,0.0015081593301147223,0.0019456720910966396,-0.007236705161631107,0.9999707937240601,0.022692281752824783
313,0.39661348,-0.1515912,0.31669733,0.001092365,-0.003247107844799757,-0.0010444398503750563,-0.0038665500469505787,0.0014051256002858281,0.0020508163142949343,-0.007014330942183733,0.9999722838401794,0.02285151183605194
314,0.39647967,-0.15160228,0.31635112,0.0010917083,-0.0037312572821974754,-0.0011360220378264785,-0.00363114639185369,0.0012169999536126852,0.002175882225856185,-0.007187929470092058,0.9999710321426392,0.025228487327694893
315,0.39632595,-0.15167502,0.31608078,0.0010917083,-0.004145433660596609,-0.0010607870062813163,-0.003414502367377281,0.001118062762543559,0.0021818471141159534,-0.007322872523218393,0.9999701976776123,0.02746838890016079
316,0.396163,-0.15171705,0.31583476,0.0010917083,-0.004502200987190008,-0.0008878395892679691,-0.0031425487250089645,0.0009996939916163683,0.002235586754977703,-0.007579718716442585,0.9999682903289795,0.030691007152199745
317,0.39577344,-0.15190148,0.31540346,0.0010917083,-0.004676779266446829,-0.0002964787418022752,-0.002491522114723921,0.0006803952855989337,0.0022785081528127193,-0.007715394254773855,0.9999673962593079,0.034102942794561386
318,0.39569962,-0.1519512,0.31533033,0.0010917083,-0.004913939628750086,1.4718242709932383e-05,-0.002260632812976837,0.0006327057490125299,0.0022694310173392296,-0.007851533591747284,0.9999663829803467,0.03599878028035164
319,0.39554247,-0.15202267,0.3152045,0.0010917083,-0.004964136518537998,0.0003488937218207866,-0.00195473269559443,0.0005512699717655778,0.0022699465043842793,-0.008054831065237522,0.9999648332595825,0.03761043772101402
320,0.3952897,-0.15211101,0.31494856,0.0010917083,-0.004842242691665888,0.0007785625057294965,-0.0014729221584275365,0.0003570296394173056,0.0023036727216094732,-0.00818745605647564,0.9999637603759766,0.0389547273516655
321,0.39500886,-0.15219085,0.3146804,0.0010900666,-0.00462955329567194,0.0014819755451753736,-0.0008312264690175653,0.00016730237985029817,0.002313731936737895,-0.009304557926952839,0.9999540448188782,0.04089586064219475
322,0.39481345,-0.1522123,0.314482,0.0010900666,-0.004432873800396919,0.002036519581452012,-0.00031667144503444433,6.372400093823671e-05,0.002335104625672102,-0.0095346225425601,0.9999518394470215,0.04218493774533272
323,0.39458483,-0.15217699,0.31425607,0.0010900666,-0.004164750687777996,0.0026565338484942913,0.00030161795439198613,-1.3749760000791866e-05,0.0023004268296062946,-0.009656035341322422,0.9999507069587708,0.043089013546705246
324,0.39436647,-0.15210426,0.3140876,0.0010900666,-0.003900648560374975,0.0032937892246991396,0.0009127134107984602,-7.870086119510233e-05,0.002243391005322337,-0.009844469837844372,0.999949038028717,0.04420897364616394
325,0.3941521,-0.15199232,0.31395498,0.0010900666,-0.003688490018248558,0.0038187182508409023,0.0014792598085477948,-0.00019156465714331716,0.00225068349391222,-0.010043613612651825,0.9999470114707947,0.04489418864250183
326,0.3939819,-0.15184042,0.31387696,0.0010900666,-0.003534290473908186,0.004131712950766087,0.0018860679119825363,-0.00029187274049036205,0.002232385566458106,-0.009605980478227139,0.9999513030052185,0.045594897121191025
327,0.39366135,-0.15165375,0.3137726,0.0010900666,-0.003238786943256855,0.004526488482952118,0.0024727489799261093,0.00046808752813376486,-0.002091401256620884,0.009254532866179943,-0.999954879283905,0.046356815844774246
328,0.3934024,-0.15143012,0.31377262,0.0010900666,-0.0030012743081897497,0.004922472406178713,0.003020745934918523,0.0005856804200448096,-0.0018940295558422804,0.00913274846971035,-0.9999563097953796,0.04713766649365425
329,0.39321798,-0.15119855,0.31385082,0.0010900666,-0.0028628073632717133,0.005205679219216108,0.003354308195412159,0.0006362402928061783,-0.0017137385439127684,0.00888864602893591,-0.9999588131904602,0.04776604473590851
330,0.3930238,-0.15085125,0.3140037,0.0010900666,-0.0027822828851640224,0.005487396381795406,0.0036139178555458784,0.0006945594795979559,-0.0014423204120248556,0.008950529620051384,-0.9999586343765259,0.047191817313432693
331,0.39271098,-0.1501584,0.31433073,0.0013964017,-0.002755139023065567,0.005709556397050619,0.003869703970849514,0.0006760709220543504,-0.0010070492280647159,0.009386110119521618,-0.9999552369117737,0.04792177677154541
332,0.3926444,-0.14996259,0.31442505,0.0013964017,-0.0028954853769391775,0.0061256373301148415,0.004175467416644096,0.0006369753391481936,-0.0009042185847647488,0.009471477940678596,-0.9999545216560364,0.04883686453104019
333,0.3925196,-0.14955476,0.31463015,0.0013964017,-0.0029751225374639034,0.0062613291665911674,0.004353294149041176,0.000538692984264344,-0.0006942093605175614,0.009462269023060799,-0.9999548196792603,0.04972613602876663
334,0.39243358,-0.14933836,0.31470534,0.0013964017,-0.003032612381502986,0.0064066331833601,0.004537934437394142,0.0005118096596561372,-0.0006124732899479568,0.009374844841659069,-0.9999557137489319,0.049340758472681046
335,0.39211676,-0.1485572,0.31499848,0.0013964017,-0.002938490826636553,0.006230332888662815,0.004705411847680807,0.00041183317080140114,-0.0002940224076155573,0.009602494537830353,-0.9999537467956543,0.04950053617358208
336,0.39147112,-0.14732032,0.31557438,0.001397715,-0.0027151170652359724,0.005946103483438492,0.004783078096807003,0.00022312335204333067,0.00036454270593822,0.009672866202890873,-0.9999531507492065,0.05169286951422691
337,0.39086065,-0.14622979,0.31604826,0.001397715,-0.0025022896006703377,0.005827346350997686,0.004931013565510511,0.00011838675709441304,0.0009458228596486151,0.00911001767963171,-0.9999580383300781,0.05240139737725258
338,0.39071193,-0.14598453,0.316156,0.001397715,-0.0026079940143972635,0.006207542959600687,0.005217231810092926,0.00010096351616084576,0.0010824358323588967,0.00906677357852459,-0.9999582767486572,0.05312778055667877
339,0.39056438,-0.14569506,0.31627685,0.001397715,-0.002647757064551115,0.006369208451360464,0.005383525043725967,7.587084110127762e-05,0.0012319710804149508,0.009102077223360538,-0.999957799911499,0.05468422546982765
340,0.39047658,-0.14548622,0.31638527,0.001397715,-0.002693068003281951,0.006452096160501242,0.005471169948577881,4.1010640416061506e-05,0.0013567013666033745,0.008812467567622662,-0.9999602437019348,0.05580649524927139
341,0.39017034,-0.14475544,0.3167293,0.001397715,-0.002535416977480054,0.006057626102119684,0.005378898233175278,-5.2655253966804594e-05,0.0017678000731393695,0.008304646238684654,-0.9999639391899109,0.055736321955919266
342,0.3896247,-0.14330195,0.31751963,0.00507078,-0.002363931853324175,0.005238051991909742,0.005170951597392559,-0.0002852556062862277,0.002647992456331849,0.007425160147249699,-0.9999688863754272,0.04913138225674629
343,0.38943878,-0.1429134,0.3176867,0.00507078,-0.002453897148370743,0.005239820573478937,0.005421787034720182,-0.00029078975785523653,0.002809208119288087,0.007112737745046616,-0.9999707341194153,0.05069715529680252
344,0.38929754,-0.14264582,0.31783408,0.00507078,-0.0025077846366912127,0.005184962879866362,0.005563538055866957,-0.00030302180675789714,0.0029390756972134113,0.006768335588276386,-0.9999727010726929,0.05151858925819397
345,0.3889708,-0.14208455,0.3182159,0.00507078,-0.002449294086545706,0.004699974786490202,0.005489707458764315,-0.00032672169618308544,0.0032157532405108213,0.006065572611987591,-0.999976396560669,0.05104563385248184
346,0.3886101,-0.1415568,0.31860554,0.00507078,-0.0024515478871762753,0.004114956595003605,0.005455490201711655,-0.00028278399258852005,0.0034071842674165964,0.005182539578527212,-0.9999807476997375,0.051533836871385574
347,0.38836,-0.14124683,0.3189051,0.00507078,-0.0025076367892324924,0.0037189642898738384,0.005501816514879465,-0.00027479426353238523,0.0035656034015119076,0.00450305687263608,-0.9999834895133972,0.051055196672677994
348,0.38825324,-0.14111626,0.31905335,0.00507078,-0.0026559247635304928,0.0035158414393663406,0.005655655171722174,-0.0002716518647503108,0.003634421620517969,0.004197367932647467,-0.9999845623970032,0.05074522644281387
349,0.3879947,-0.14084527,0.31940988,0.00507078,-0.0025803528260439634,0.0031698928214609623,0.005590319633483887,-0.0002226333017461002,0.003742475528270006,0.003622568678110838,-0.9999864101409912,0.05045175179839134
350,0.38765082,-0.14047518,0.31996018,0.016756492,-0.0024350082967430353,0.0027634731959551573,0.005732656456530094,-0.00014711836411152035,0.0038660489954054356,0.0031219436787068844,-0.9999876618385315,0.026678619906306267
351,0.3873383,-0.14020717,0.32039192,0.016756492,-0.0021754105109721422,0.0025377015117555857,0.00599473575130105,5.9204256103839725e-05,0.003779930528253317,0.0029724575579166412,-0.9999884366989136,0.02709098346531391
352,0.38687646,-0.13975926,0.32143134,0.016756492,-0.0009804103756323457,0.0025727502070367336,0.006634457502514124,0.000535636383574456,0.003483302891254425,0.00226831017062068,-0.999991238117218,0.025436829775571823
353,0.38656875,-0.13940226,0.32242107,0.016756492,0.0007046249811537564,0.0030148462392389774,0.00764494389295578,0.0008059137035161257,0.0031847613863646984,0.002213423140347004,-0.9999921321868896,0.0235958993434906
354,0.38644615,-0.13895409,0.32351398,0.019962994,0.0032138971146196127,0.003909382503479719,0.009248840622603893,0.0008426925633102655,0.003240047488361597,0.002829123754054308,-0.9999904036521912,0.015029942616820335
355,0.38641393,-0.13889445,0.32367405,0.019962994,0.004736756905913353,0.00467288214713335,0.010714523494243622,0.0008391642477363348,0.003264734987169504,0.0029910854063928127,-0.9999898672103882,0.013752374798059464
356,0.38639614,-0.13884036,0.32378876,0.019962994,0.005499883554875851,0.005030352156609297,0.011412668973207474,0.0008382023079320788,0.0032691340893507004,0.0029220329597592354,-0.9999900460243225,0.013113590888679028
357,0.38639617,-0.13883159,0.32380775,0.019962994,0.005872512236237526,0.005227351561188698,0.011800132691860199,0.0008370051509700716,0.003271326655521989,0.002908739959821105,-0.9999900460243225,0.012794198468327522
358,0.38679385,-0.1381997,0.32511482,0.019962994,0.007626165170222521,0.005775988567620516,0.012469691224396229,0.0006279543740674853,0.003454705933108926,0.00327232270501554,-0.9999884963035583,0.011139663867652416
359,0.38757616,-0.13716787,0.32729328,0.019962994,0.010644209571182728,0.0068598538637161255,0.013320096768438816,0.00036668521352112293,0.003584986086934805,0.0037577550392597914,-0.999986469745636,0.009358173236250877
360,0.38867834,-0.13606778,0.32944807,0.019962667,0.014536180533468723,0.008559176698327065,0.014540181495249271,2.9936736609670334e-05,0.0036860317923128605,0.004377313889563084,-0.9999836087226868,0.008138314820826054
361,0.39038685,-0.1346699,0.33177778,0.019962667,0.018363602459430695,0.010264284908771515,0.015448403544723988,-0.0004909863928332925,0.0036553319077938795,0.004406333900988102,-0.9999834895133972,0.007442481350153685
362,0.39271897,-0.13291523,0.33432537,0.019962667,0.021272087469697,0.011523137800395489,0.015755491331219673,0.0011580574791878462,-0.0035671857185661793,-0.003944973926991224,0.9999851584434509,0.006866374518722296
363,0.39357892,-0.13228272,0.33521852,0.019962667,0.023814313113689423,0.012912917882204056,0.016658850014209747,0.0012497911229729652,-0.0034221638925373554,-0.0034945164807140827,0.9999872446060181,0.006506172474473715
364,0.39551383,-0.1308789,0.33706427,0.019962667,0.025112435221672058,0.013558495789766312,0.016417162492871284,0.0013586246641352773,-0.0030054354574531317,-0.0029560283292084932,0.9999901652336121,0.006059479434043169
365,0.39977252,-0.12777865,0.34117052,0.026716812,0.02580135688185692,0.014020285569131374,0.014668670482933521,0.0017258250154554844,-0.002200276358053088,-0.001982210436835885,0.9999940991401672,-0.007091845851391554
366,0.4006969,-0.12710665,0.34203926,0.026716812,0.0281006321310997,0.015714570879936218,0.015330474823713303,0.0018784365383908153,-0.002122124657034874,-0.0018803474958986044,0.9999942183494568,-0.007221604231745005
367,0.4013258,-0.12666863,0.34247437,0.026716812,0.029472649097442627,0.01674949936568737,0.01583957113325596,0.0019227623706683517,-0.002005042741075158,-0.001681846217252314,0.9999947547912598,-0.007118783425539732
368,0.40478164,-0.12411123,0.3451986,0.026716812,0.028958093374967575,0.016368355602025986,0.014470970258116722,0.0026393821462988853,-0.002239933470264077,-0.0006203321972861886,0.9999938011169434,-0.0071020666509866714
369,0.40720415,-0.122424036,0.34662652,0.026716812,0.029590776190161705,0.01692294329404831,0.01438972633332014,0.0027444155421108007,-0.0020759222097694874,0.0005081098061054945,0.9999939799308777,-0.006918969098478556
370,0.40944195,-0.12081091,0.3478657,0.026716812,0.03049345500767231,0.017576714977622032,0.014469681307673454,0.0026545089203864336,-0.0019661879632622004,0.0018510346999391913,0.999992847442627,-0.007428165525197983
371,0.41182333,-0.11912012,0.34909335,0.026716812,0.030496658757328987,0.01758885756134987,0.014225798659026623,0.002465115627273917,-0.001880729803815484,0.0023379081394523382,0.9999924898147583,-0.007687196601182222
372,0.41570616,-0.11650599,0.3511173,0.029649485,0.03062421828508377,0.01781543157994747,0.013858379796147346,0.002051180461421609,-0.0018399838590994477,0.004537489730864763,0.999985933303833,-0.014092586003243923
373,0.41761044,-0.115308225,0.35201246,0.029649485,0.03155512735247612,0.018568353727459908,0.014119517058134079,0.0017337009776383638,-0.0018782621482387185,0.005462091416120529,0.9999818205833435,-0.013968948274850845
374,0.42178816,-0.112735614,0.3541324,0.029649485,0.0312060434371233,0.018443206325173378,0.013423951342701912,0.0012583142379298806,-0.0018092190148308873,0.008015072904527187,0.9999654293060303,-0.01491084136068821
375,0.42573252,-0.11038695,0.355886,0.029649485,0.031162777915596962,0.018420372158288956,0.013059202581644058,0.0009340000688098371,-0.0018569278763607144,0.01028976496309042,0.9999449253082275,-0.015230662189424038
376,0.42821977,-0.10887373,0.35689804,0.030151507,0.031822916120290756,0.018697084859013557,0.013126849196851254,0.00068056327290833,-0.002034806413576007,0.011803954839706421,0.9999280571937561,-0.016495218500494957
377,0.4313917,-0.10689914,0.35807556,0.030151507,0.0318203866481781,0.018454598262906075,0.012953313998878002,0.0004410731780808419,-0.0022204488050192595,0.014178178273141384,0.9998969435691833,-0.016846077516674995
378,0.43549818,-0.10438809,0.3594909,0.030151507,0.031658340245485306,0.01794753037393093,0.012587315402925014,0.00044516747584566474,-0.001974422251805663,0.016860932111740112,0.9998558163642883,-0.016571059823036194
379,0.4366413,-0.10368605,0.3599444,0.030151507,0.032878801226615906,0.01842748373746872,0.012739984318614006,0.0005159729043953121,-0.001911829342134297,0.017227156087756157,0.9998496174812317,-0.016397489234805107
380,0.44057932,-0.101327166,0.3614153,0.030151507,0.03209027275443077,0.017469901591539383,0.011953353881835938,0.00048397344653494656,-0.0015457539120689034,0.01986587978899479,0.9998013377189636,-0.016483141109347343
381,0.44625828,-0.097919606,0.3634076,0.030151507,0.030647622421383858,0.015534549951553345,0.010932959616184235,-0.00011920311226276681,0.001233354676514864,-0.024676216766238213,-0.9996947050094604,-0.016568411141633987
382,0.44757712,-0.09719208,0.36387846,0.030239828,0.03216250240802765,0.015681877732276917,0.011133250780403614,-1.9332606825628318e-05,0.001237184857018292,-0.026411166414618492,-0.9996504187583923,-0.016862938180565834
383,0.44840792,-0.09681555,0.3641822,0.030239828,0.03311339393258095,0.015800712630152702,0.011249623261392117,2.0411818695720285e-05,0.0012526022037491202,-0.027200881391763687,-0.9996291995048523,-0.016848506405949593
384,0.45131975,-0.095260166,0.3651876,0.030239828,0.03211250156164169,0.01469525694847107,0.01070575974881649,0.00011829712457256392,0.0012124947970733047,-0.02860276773571968,-0.9995900988578796,-0.016807708889245987
385,0.4542208,-0.093876004,0.36629128,0.030239828,0.0311968382447958,0.013599450699985027,0.0100373150780797,0.00012877532572019845,0.0013112574815750122,-0.030919188633561134,-0.999521017074585,-0.016824765130877495
386,0.4579178,-0.09218316,0.3673392,0.030239828,0.03041701205074787,0.0120161734521389,0.009512966498732567,0.00028099477640353143,0.0014587424229830503,-0.037586648017168045,-0.999292254447937,-0.016857538372278214
387,0.46044156,-0.09112183,0.3679539,0.030239828,0.030321115627884865,0.010922723449766636,0.009329583495855331,0.0002455527428537607,0.0016462109051644802,-0.0400146059691906,-0.9991977214813232,-0.016934456303715706
388,0.46388128,-0.08972303,0.3690021,0.030239828,0.029385045170783997,0.009308007545769215,0.008654773235321045,0.00017297985323239118,0.002097400603815913,-0.04223034903407097,-0.99910569190979,-0.01690545305609703
389,0.46657723,-0.0887107,0.3697116,0.030239828,0.029627786949276924,0.007862578146159649,0.00836857408285141,0.00010723846935434267,0.0020279844757169485,-0.04854235425591469,-0.9988190531730652,-0.016852879896759987
390,0.46916792,-0.087865174,0.3703857,0.030239828,0.029203547164797783,0.006634049583226442,0.008033400401473045,0.00013740068243350834,0.0018648210680112243,-0.04779808968305588,-0.9988552927970886,-0.01691550947725773
391,0.4722301,-0.08712953,0.371142,0.030239828,0.029345136135816574,0.0051116663962602615,0.00784491840749979,0.0001594813511474058,0.0017175907269120216,-0.05591859295964241,-0.9984338283538818,-0.01692229136824608
392,0.47557673,-0.08649701,0.37207568,0.030239828,0.029568342491984367,0.003533934475854039,0.00765262171626091,0.0002178178692702204,0.001428136951290071,-0.05848000943660736,-0.998287558555603,-0.016994375735521317
393,0.4773832,-0.086226225,0.37254697,0.023854401,0.030353477224707603,0.0025821193121373653,0.007747200783342123,0.0002358574274694547,0.0013051641872152686,-0.058569952845573425,-0.9982824325561523,-0.00421450799331069
